eval_id,record_id,assessment_name,score,weight,evaluation_date
2368,787,Midterm,80.1,0.25,2025-09-07
2369,788,Midterm,89.86,0.25,2025-07-22
2370,788,Midterm,80.77,0.25,2025-08-08
2371,788,Drill,91.08,0.25,2025-08-23
2372,788,Practical,80.65,0.25,2025-08-30
2373,789,Final,72.58,0.25,2025-09-21
2374,789,Midterm,88.39,0.25,2025-09-18
2375,789,Practical,70.19,0.25,2025-09-17
2376,789,Midterm,96.41,0.25,2025-09-09
2377,790,Drill,92.62,0.25,2025-10-15
2378,790,Midterm,66.1,0.25,2025-10-20
2379,791,Final,77.36,0.25,2025-06-19
2380,791,Midterm,86.32,0.25,2025-05-27
2381,791,Midterm,70.82,0.25,2025-06-13
2382,791,Practical,95.68,0.25,2025-05-22
2383,792,Drill,60.61,0.25,2025-05-24
2384,792,Midterm,63.13,0.25,2025-05-04
2385,793,Final,88.87,0.25,2025-05-07
2386,793,Midterm,69.42,0.25,2025-04-04
2387,793,Practical,97.89,0.25,2025-05-08
2388,794,Final,66.83,0.25,2025-04-27
2389,794,Practical,95.81,0.25,2025-05-29
2390,794,Practical,65.57,0.25,2025-04-26
2391,794,Final,92.03,0.25,2025-05-11
2392,795,Practical,64.28,0.25,2025-04-17
2393,795,Drill,74.84,0.25,2025-04-30
2394,795,Practical,75.26,0.25,2025-05-11
2395,796,Practical,63.87,0.25,2024-04-11
2396,796,Practical,96.58,0.25,2024-04-10
2397,797,Midterm,77.22,0.25,2024-02-28
2398,797,Final,68.13,0.25,2024-02-16
2399,797,Drill,93.16,0.25,2024-03-20
2400,798,Drill,95.42,0.25,2024-04-01
2401,798,Drill,92.79,0.25,2024-03-05
2402,798,Midterm,95.73,0.25,2024-03-03
2403,799,Drill,81.49,0.25,2024-03-23
2404,799,Final,97.48,0.25,2024-03-06
2405,799,Midterm,76.63,0.25,2024-03-22
2406,799,Drill,93.73,0.25,2024-02-22
2407,800,Final,79.81,0.25,2024-02-16
2408,800,Midterm,68.46,0.25,2024-03-04
2409,800,Midterm,67.04,0.25,2024-03-28
2410,801,Midterm,93.51,0.25,2025-08-30
2411,801,Final,62.29,0.25,2025-09-20
2412,802,Practical,77.28,0.25,2025-09-13
2413,802,Drill,86.91,0.25,2025-08-31
2414,803,Final,83.81,0.25,2025-10-25
2415,803,Final,89.56,0.25,2025-10-27
2416,804,Final,75.89,0.25,2025-08-23
2417,804,Drill,90.32,0.25,2025-08-16
2418,805,Midterm,67.64,0.25,2025-10-27
2419,805,Midterm,86.89,0.25,2025-10-16
2420,806,Drill,73.91,0.25,2025-12-09
2421,806,Midterm,89.64,0.25,2026-01-04
2422,806,Drill,73.19,0.25,2025-12-22
2423,807,Final,78.7,0.25,2025-12-14
2424,807,Final,97.75,0.25,2026-01-05
2425,807,Practical,97.61,0.25,2026-01-01
2426,807,Final,76.62,0.25,2026-01-06
2427,808,Final,60.42,0.25,2025-12-26
2428,808,Midterm,96.71,0.25,2026-01-06
2429,808,Midterm,73.41,0.25,2025-12-14
2430,809,Drill,69.45,0.25,2024-04-08
2431,809,Midterm,74.1,0.25,2024-05-07
2432,810,Final,61.77,0.25,2024-04-04
2433,810,Practical,85.91,0.25,2024-04-21
2434,810,Drill,76.95,0.25,2024-05-06
2435,810,Practical,71.0,0.25,2024-05-06
2436,811,Midterm,61.45,0.25,2024-04-29
2437,811,Midterm,99.21,0.25,2024-05-20
2438,812,Drill,98.27,0.25,2024-06-09
2439,812,Drill,78.4,0.25,2024-05-31
2440,812,Practical,65.11,0.25,2024-05-22
2441,813,Practical,65.97,0.25,2024-04-06
2442,813,Drill,83.58,0.25,2024-04-01
2443,813,Drill,77.99,0.25,2024-04-06
2444,813,Final,90.7,0.25,2024-03-20
2445,814,Practical,95.38,0.25,2024-04-20
2446,814,Midterm,79.39,0.25,2024-04-15
2447,814,Final,99.11,0.25,2024-04-19
2448,814,Midterm,67.75,0.25,2024-05-06
2449,815,Final,62.99,0.25,2024-03-19
2450,815,Drill,65.36,0.25,2024-04-14
2451,815,Drill,81.15,0.25,2024-04-18
2452,815,Midterm,94.11,0.25,2024-03-24
2453,816,Practical,75.58,0.25,2025-03-16
2454,816,Drill,88.18,0.25,2025-02-20
2455,817,Drill,68.39,0.25,2025-03-17
2456,817,Drill,83.98,0.25,2025-03-06
2457,817,Final,85.46,0.25,2025-03-03
2458,818,Midterm,76.3,0.25,2025-03-19
2459,818,Practical,74.48,0.25,2025-03-12
2460,819,Drill,79.07,0.25,2025-02-22
2461,819,Final,77.74,0.25,2025-01-16
2462,819,Final,77.96,0.25,2025-02-19
2463,820,Midterm,98.0,0.25,2024-02-12
2464,820,Practical,98.45,0.25,2024-03-04
2465,821,Midterm,94.46,0.25,2024-03-16
2466,821,Midterm,60.68,0.25,2024-02-14
2467,822,Practical,82.83,0.25,2024-02-27
2468,822,Midterm,79.17,0.25,2024-03-28
2469,823,Midterm,72.78,0.25,2024-02-03
2470,823,Midterm,73.25,0.25,2024-02-05
2471,824,Final,64.01,0.25,2024-01-25
2472,824,Midterm,78.59,0.25,2024-02-08
2473,824,Midterm,94.18,0.25,2024-01-29
2474,825,Drill,89.07,0.25,2024-04-15
2475,825,Final,72.84,0.25,2024-05-11
2476,826,Midterm,84.95,0.25,2024-05-28
2477,826,Midterm,66.87,0.25,2024-06-12
2478,826,Final,93.9,0.25,2024-06-14
2479,827,Practical,87.84,0.25,2024-05-14
2480,827,Final,71.7,0.25,2024-04-17
2481,828,Practical,68.08,0.25,2024-05-22
2482,828,Midterm,69.16,0.25,2024-06-19
2483,828,Drill,64.51,0.25,2024-05-25
2484,828,Practical,64.3,0.25,2024-05-29
2485,829,Drill,84.35,0.25,2024-12-12
2486,829,Midterm,94.48,0.25,2024-11-30
2487,829,Drill,92.7,0.25,2024-12-06
2488,829,Midterm,66.99,0.25,2024-11-29
2489,830,Practical,61.69,0.25,2024-12-23
2490,830,Practical,89.25,0.25,2024-12-06
2491,831,Drill,72.16,0.25,2024-11-21
2492,831,Final,83.98,0.25,2024-10-09
2493,831,Final,89.7,0.25,2024-11-13
2494,831,Drill,78.91,0.25,2024-10-30
2495,832,Final,97.34,0.25,2024-11-08
2496,832,Midterm,79.13,0.25,2024-11-05
2497,833,Final,92.05,0.25,2025-12-20
2498,833,Midterm,61.27,0.25,2025-12-20
2499,834,Practical,98.22,0.25,2025-12-26
2500,834,Final,67.43,0.25,2025-12-13
2501,834,Drill,98.55,0.25,2025-12-06
2502,835,Midterm,91.04,0.25,2026-01-24
2503,835,Practical,78.31,0.25,2025-12-29
2504,836,Final,86.61,0.25,2025-12-16
2505,836,Final,72.5,0.25,2025-12-16
2506,836,Practical,97.43,0.25,2025-12-20
2507,836,Midterm,87.88,0.25,2025-11-23
2508,837,Practical,77.3,0.25,2025-02-28
2509,837,Drill,73.11,0.25,2025-04-03
2510,837,Drill,79.13,0.25,2025-03-27
2511,838,Drill,82.54,0.25,2025-02-24
2512,838,Final,65.21,0.25,2025-03-04
2513,838,Drill,73.82,0.25,2025-02-23
2514,838,Drill,84.43,0.25,2025-03-15
2515,839,Practical,61.41,0.25,2025-02-28
2516,839,Drill,78.08,0.25,2025-02-28
2517,839,Practical,64.07,0.25,2025-02-28
2518,840,Midterm,72.1,0.25,2025-01-16
2519,840,Drill,81.27,0.25,2025-01-17
2520,841,Practical,98.26,0.25,2025-02-15
2521,841,Practical,96.09,0.25,2025-03-07
2522,842,Practical,93.12,0.25,2025-02-28
2523,842,Final,66.94,0.25,2025-03-01
2524,842,Final,81.48,0.25,2025-03-12
2525,843,Practical,95.18,0.25,2025-02-09
2526,843,Midterm,65.18,0.25,2025-02-22
2527,843,Final,99.95,0.25,2025-02-20
2528,843,Practical,75.06,0.25,2025-02-10
2529,844,Midterm,71.05,0.25,2025-01-08
2530,844,Practical,80.36,0.25,2024-12-28
2531,844,Final,76.34,0.25,2025-01-21
2532,844,Midterm,71.81,0.25,2024-12-22
2533,845,Midterm,70.58,0.25,2025-01-06
2534,845,Midterm,60.24,0.25,2025-02-08
2535,846,Practical,78.02,0.25,2024-07-16
2536,846,Midterm,65.42,0.25,2024-08-24
2537,846,Practical,82.67,0.25,2024-08-14
2538,847,Midterm,69.37,0.25,2024-07-12
2539,847,Midterm,64.53,0.25,2024-07-21
2540,848,Midterm,67.13,0.25,2024-07-08
2541,848,Midterm,96.58,0.25,2024-07-13
2542,848,Midterm,93.83,0.25,2024-06-16
2543,849,Final,84.67,0.25,2024-07-21
2544,849,Midterm,98.56,0.25,2024-07-21
2545,850,Practical,81.53,0.25,2024-06-10
2546,850,Practical,84.43,0.25,2024-07-11
2547,850,Drill,66.91,0.25,2024-06-11
2548,851,Final,68.39,0.25,2025-03-08
2549,851,Final,72.78,0.25,2025-02-17
2550,851,Drill,64.62,0.25,2025-04-02
2551,851,Practical,93.67,0.25,2025-02-28
2552,852,Drill,93.19,0.25,2025-02-20
2553,852,Drill,80.39,0.25,2025-03-19
2554,853,Final,97.32,0.25,2025-04-09
2555,853,Final,60.58,0.25,2025-03-18
2556,853,Midterm,74.08,0.25,2025-04-10
2557,853,Midterm,90.55,0.25,2025-04-24
2558,854,Midterm,65.27,0.25,2025-03-22
2559,854,Drill,79.85,0.25,2025-03-20
2560,854,Drill,62.94,0.25,2025-03-25
2561,855,Practical,60.62,0.25,2025-04-06
2562,855,Final,79.25,0.25,2025-04-11
2563,855,Drill,86.95,0.25,2025-03-20
2564,856,Midterm,89.97,0.25,2024-08-13
2565,856,Midterm,63.29,0.25,2024-09-14
2566,856,Practical,83.14,0.25,2024-08-18
2567,857,Drill,73.68,0.25,2024-07-26
2568,857,Practical,77.4,0.25,2024-08-13
2569,857,Final,97.1,0.25,2024-07-12
2570,858,Practical,66.32,0.25,2024-08-13
2571,858,Drill,88.64,0.25,2024-08-01
2572,859,Practical,93.02,0.25,2024-09-14
2573,859,Practical,96.93,0.25,2024-08-26
2574,859,Drill,82.32,0.25,2024-09-24
2575,860,Midterm,82.16,0.25,2024-08-07
2576,860,Practical,96.79,0.25,2024-08-03
2577,860,Midterm,80.05,0.25,2024-08-13
2578,861,Drill,73.89,0.25,2024-12-12
2579,861,Midterm,60.41,0.25,2025-01-07
2580,861,Practical,73.36,0.25,2024-12-31
2581,862,Final,96.3,0.25,2025-01-19
2582,862,Final,66.0,0.25,2025-01-28
2583,862,Midterm,66.97,0.25,2025-02-08
2584,863,Practical,76.91,0.25,2024-12-19
2585,863,Practical,87.64,0.25,2024-12-29
2586,864,Practical,88.77,0.25,2024-12-20
2587,864,Practical,61.23,0.25,2024-12-26
2588,864,Practical,91.94,0.25,2024-12-23
2589,864,Practical,89.21,0.25,2025-01-01
2590,865,Practical,69.79,0.25,2025-01-13
2591,865,Midterm,79.04,0.25,2024-12-20
2592,865,Practical,69.86,0.25,2024-12-20
2593,866,Drill,98.66,0.25,2025-01-12
2594,866,Final,86.68,0.25,2025-01-04
2595,867,Final,64.71,0.25,2024-01-27
2596,867,Drill,93.02,0.25,2024-01-15
2597,868,Practical,67.41,0.25,2024-01-13
2598,868,Midterm,63.19,0.25,2024-01-18
2599,869,Midterm,61.79,0.25,2024-01-28
2600,869,Final,90.96,0.25,2024-02-05
2601,870,Drill,74.8,0.25,2024-02-02
2602,870,Practical,77.51,0.25,2024-01-13
2603,871,Final,72.91,0.25,2025-05-06
2604,871,Midterm,78.27,0.25,2025-05-28
2605,871,Practical,95.94,0.25,2025-05-11
2606,872,Practical,86.49,0.25,2025-05-18
2607,872,Midterm,65.2,0.25,2025-06-15
2608,873,Practical,65.68,0.25,2025-06-05
2609,873,Practical,83.9,0.25,2025-05-14
2610,874,Drill,94.97,0.25,2025-10-25
2611,874,Final,73.85,0.25,2025-10-09
2612,874,Final,77.13,0.25,2025-10-21
2613,875,Practical,88.15,0.25,2025-10-31
2614,875,Practical,86.04,0.25,2025-10-19
2615,875,Midterm,97.19,0.25,2025-10-27
2616,875,Drill,94.27,0.25,2025-10-15
2617,876,Practical,91.77,0.25,2025-10-08
2618,876,Practical,80.46,0.25,2025-09-02
2619,876,Midterm,63.14,0.25,2025-09-25
2620,876,Midterm,80.57,0.25,2025-09-19
2621,877,Practical,91.23,0.25,2025-11-03
2622,877,Drill,70.29,0.25,2025-10-11
2623,877,Final,89.29,0.25,2025-11-24
2624,878,Midterm,86.34,0.25,2025-11-07
2625,878,Final,90.03,0.25,2025-10-20
2626,878,Final,62.18,0.25,2025-11-24
2627,878,Practical,84.89,0.25,2025-10-27
2628,879,Drill,62.02,0.25,2024-08-10
2629,879,Final,73.8,0.25,2024-09-03
2630,879,Drill,74.22,0.25,2024-08-23
2631,880,Final,74.06,0.25,2024-07-30
2632,880,Drill,94.51,0.25,2024-08-07
2633,880,Practical,68.11,0.25,2024-07-21
2634,881,Midterm,65.83,0.25,2024-08-30
2635,881,Final,75.41,0.25,2024-08-14
2636,881,Midterm,80.23,0.25,2024-08-19
2637,882,Final,80.62,0.25,2024-08-22
2638,882,Final,99.36,0.25,2024-08-19
2639,883,Practical,79.11,0.25,2024-08-29
2640,883,Midterm,78.21,0.25,2024-09-01
2641,883,Practical,91.7,0.25,2024-09-09
2642,884,Final,88.73,0.25,2024-07-27
2643,884,Midterm,66.21,0.25,2024-09-07
2644,884,Practical,86.48,0.25,2024-08-31
2645,885,Midterm,94.8,0.25,2024-07-07
2646,885,Final,66.43,0.25,2024-07-01
2647,886,Midterm,91.27,0.25,2024-07-24
2648,886,Final,88.84,0.25,2024-08-04
2649,886,Drill,96.44,0.25,2024-07-29
2650,886,Midterm,91.82,0.25,2024-08-13
2651,887,Midterm,86.61,0.25,2024-07-05
2652,887,Final,84.22,0.25,2024-08-09
2653,887,Midterm,61.82,0.25,2024-07-21
2654,887,Final,67.16,0.25,2024-06-29
2655,888,Midterm,60.25,0.25,2024-07-09
2656,888,Drill,61.13,0.25,2024-06-19
2657,888,Final,65.01,0.25,2024-06-14
2658,889,Midterm,68.57,0.25,2025-05-14
2659,889,Midterm,70.78,0.25,2025-06-18
2660,889,Practical,88.29,0.25,2025-06-14
2661,889,Midterm,60.56,0.25,2025-06-08
2662,890,Midterm,99.32,0.25,2025-06-17
2663,890,Practical,67.65,0.25,2025-06-26
2664,890,Final,89.47,0.25,2025-06-06
2665,891,Final,89.87,0.25,2025-05-04
2666,891,Final,62.44,0.25,2025-05-08
2667,891,Drill,61.1,0.25,2025-05-15
2668,892,Drill,92.52,0.25,2025-05-04
2669,892,Practical,63.43,0.25,2025-05-19
2670,892,Drill,80.47,0.25,2025-05-21
2671,892,Drill,85.67,0.25,2025-04-29
2672,893,Practical,84.82,0.25,2025-08-14
2673,893,Final,91.52,0.25,2025-08-09
2674,893,Midterm,66.22,0.25,2025-09-13
2675,894,Drill,74.71,0.25,2025-09-27
2676,894,Final,92.35,0.25,2025-09-11
2677,894,Drill,85.74,0.25,2025-09-11
2678,895,Practical,69.92,0.25,2025-08-27
2679,895,Final,74.94,0.25,2025-08-30
2680,896,Drill,93.54,0.25,2025-09-20
2681,896,Practical,76.47,0.25,2025-10-11
2682,896,Drill,97.88,0.25,2025-10-04
2683,897,Final,78.91,0.25,2025-09-20
2684,897,Practical,92.94,0.25,2025-08-30
2685,897,Final,71.79,0.25,2025-09-15
2686,897,Final,97.68,0.25,2025-08-25
2687,898,Midterm,91.91,0.25,2024-03-02
2688,898,Final,93.58,0.25,2024-03-16
2689,898,Practical,61.14,0.25,2024-03-01
2690,898,Drill,83.69,0.25,2024-02-23
2691,899,Drill,86.96,0.25,2024-02-25
2692,899,Midterm,69.02,0.25,2024-03-30
2693,899,Midterm,86.93,0.25,2024-03-26
2694,900,Final,63.08,0.25,2024-01-13
2695,900,Final,80.85,0.25,2024-02-10
2696,900,Practical,66.5,0.25,2024-02-08
2697,901,Final,65.03,0.25,2024-02-08
2698,901,Practical,89.87,0.25,2024-02-18
2699,902,Drill,73.47,0.25,2024-06-18
2700,902,Final,83.83,0.25,2024-06-18
2701,903,Final,98.55,0.25,2024-06-11
2702,903,Final,94.75,0.25,2024-05-24
2703,903,Midterm,61.34,0.25,2024-05-17
2704,903,Drill,73.46,0.25,2024-06-15
2705,904,Practical,61.33,0.25,2024-05-17
2706,904,Drill,60.76,0.25,2024-05-22
2707,904,Final,69.24,0.25,2024-05-14
2708,904,Final,67.32,0.25,2024-06-06
2709,905,Midterm,87.62,0.25,2024-05-22
2710,905,Final,80.35,0.25,2024-06-23
2711,905,Drill,94.27,0.25,2024-05-19
2712,906,Final,79.52,0.25,2024-06-02
2713,906,Midterm,88.24,0.25,2024-06-13
2714,907,Final,64.41,0.25,2025-01-07
2715,907,Drill,88.27,0.25,2025-01-23
2716,907,Drill,99.48,0.25,2025-01-18
2717,908,Midterm,82.23,0.25,2025-02-06
2718,908,Final,78.52,0.25,2025-01-26
2719,908,Final,62.59,0.25,2025-01-18
2720,908,Final,72.83,0.25,2025-01-24
2721,909,Drill,75.99,0.25,2025-02-09
2722,909,Practical,92.67,0.25,2025-01-30
2723,909,Midterm,76.12,0.25,2025-01-31
2724,909,Midterm,87.08,0.25,2025-01-11
2725,910,Practical,65.2,0.25,2025-01-30
2726,910,Drill,69.34,0.25,2025-01-26
2727,910,Midterm,65.03,0.25,2025-01-30
2728,910,Midterm,99.48,0.25,2025-01-10
2729,911,Final,75.5,0.25,2025-05-31
2730,911,Midterm,67.28,0.25,2025-05-31
2731,912,Final,63.91,0.25,2025-04-29
2732,912,Midterm,82.08,0.25,2025-05-20
2733,912,Final,61.08,0.25,2025-05-13
2734,913,Midterm,83.98,0.25,2025-06-16
2735,913,Final,69.98,0.25,2025-07-12
2736,913,Practical,74.27,0.25,2025-07-07
2737,914,Final,81.46,0.25,2025-06-28
2738,914,Final,95.23,0.25,2025-06-06
2739,914,Midterm,65.13,0.25,2025-05-27
2740,915,Drill,75.54,0.25,2025-05-26
2741,915,Midterm,68.78,0.25,2025-06-04
2742,916,Midterm,81.38,0.25,2025-01-20
2743,916,Final,65.12,0.25,2025-01-28
2744,916,Drill,62.77,0.25,2025-01-01
2745,916,Midterm,67.21,0.25,2025-01-15
2746,917,Final,83.07,0.25,2025-01-26
2747,917,Midterm,66.66,0.25,2025-02-24
2748,918,Midterm,86.24,0.25,2025-01-28
2749,918,Drill,89.21,0.25,2025-02-18
2750,918,Midterm,85.72,0.25,2025-02-15
2751,918,Final,89.91,0.25,2025-02-15
2752,919,Drill,70.56,0.25,2025-02-12
2753,919,Final,89.28,0.25,2025-02-28
2754,919,Drill,85.87,0.25,2025-03-16
2755,919,Midterm,80.66,0.25,2025-03-05
2756,920,Midterm,88.1,0.25,2025-03-23
2757,920,Final,74.02,0.25,2025-03-11
2758,920,Final,87.05,0.25,2025-03-04
2759,921,Midterm,65.39,0.25,2024-09-13
2760,921,Practical,72.81,0.25,2024-08-18
2761,921,Practical,74.64,0.25,2024-08-25
2762,922,Drill,84.34,0.25,2024-09-18
2763,922,Final,78.08,0.25,2024-09-16
2764,922,Midterm,60.92,0.25,2024-09-24
2765,923,Midterm,85.93,0.25,2024-08-11
2766,923,Drill,77.94,0.25,2024-08-27
2767,923,Final,98.82,0.25,2024-08-02
2768,923,Midterm,80.04,0.25,2024-08-16
2769,924,Final,75.48,0.25,2024-08-29
2770,924,Midterm,64.21,0.25,2024-08-25
2771,924,Drill,89.69,0.25,2024-09-07
2772,924,Drill,72.97,0.25,2024-08-17
2773,925,Midterm,84.87,0.25,2024-10-10
2774,925,Drill,88.53,0.25,2024-10-19
2775,925,Final,87.8,0.25,2024-10-08
2776,926,Midterm,60.09,0.25,2024-08-11
2777,926,Drill,85.35,0.25,2024-08-22
2778,926,Practical,86.79,0.25,2024-08-28
2779,926,Drill,78.1,0.25,2024-09-12
2780,927,Final,88.08,0.25,2025-12-15
2781,927,Practical,64.86,0.25,2025-12-21
2782,927,Midterm,75.89,0.25,2025-11-27
2783,928,Midterm,85.23,0.25,2026-01-13
2784,928,Final,87.92,0.25,2025-12-23
2785,928,Midterm,77.88,0.25,2025-12-15
2786,929,Practical,92.28,0.25,2026-01-28
2787,929,Practical,89.24,0.25,2025-12-27
2788,929,Practical,75.31,0.25,2026-01-27
2789,930,Drill,96.39,0.25,2025-12-01
2790,930,Practical,92.95,0.25,2025-12-23
2791,931,Midterm,81.15,0.25,2025-12-05
2792,931,Practical,83.93,0.25,2025-11-20
2793,931,Drill,85.17,0.25,2025-12-16
2794,931,Midterm,89.16,0.25,2025-11-16
2795,932,Drill,79.69,0.25,2025-03-25
2796,932,Midterm,71.76,0.25,2025-03-13
2797,932,Drill,69.12,0.25,2025-03-20
2798,933,Final,70.54,0.25,2025-05-09
2799,933,Final,84.29,0.25,2025-04-06
2800,933,Practical,92.85,0.25,2025-04-20
2801,933,Final,68.24,0.25,2025-04-08
2802,934,Midterm,83.45,0.25,2025-05-24
2803,934,Midterm,84.15,0.25,2025-05-21
2804,934,Practical,86.12,0.25,2025-05-30
2805,935,Practical,60.35,0.25,2025-05-06
2806,935,Midterm,92.53,0.25,2025-05-28
2807,935,Drill,72.87,0.25,2025-04-21
2808,935,Drill,81.73,0.25,2025-05-25
2809,936,Final,65.69,0.25,2025-04-29
2810,936,Drill,88.48,0.25,2025-04-30
2811,936,Midterm,87.54,0.25,2025-04-22
2812,937,Final,78.93,0.25,2024-06-12
2813,937,Practical,66.03,0.25,2024-06-05
2814,937,Final,88.05,0.25,2024-05-22
2815,938,Practical,83.04,0.25,2024-07-06
2816,938,Final,99.39,0.25,2024-08-02
2817,938,Final,62.21,0.25,2024-07-29
2818,938,Practical,61.84,0.25,2024-07-11
2819,939,Drill,95.86,0.25,2024-06-05
2820,939,Practical,83.62,0.25,2024-06-10
2821,939,Practical,62.51,0.25,2024-07-09
2822,940,Midterm,96.62,0.25,2024-07-18
2823,940,Drill,90.61,0.25,2024-06-24
2824,940,Practical,60.66,0.25,2024-07-13
2825,941,Midterm,95.12,0.25,2025-01-30
2826,941,Practical,65.54,0.25,2024-12-23
2827,941,Final,64.55,0.25,2025-01-10
2828,941,Practical,66.59,0.25,2025-01-17
2829,942,Practical,99.55,0.25,2024-11-13
2830,942,Drill,80.66,0.25,2024-11-22
2831,943,Final,67.66,0.25,2024-11-16
2832,943,Practical,66.84,0.25,2024-11-11
2833,943,Midterm,80.54,0.25,2024-12-18
2834,944,Midterm,99.66,0.25,2025-01-17
2835,944,Midterm,75.39,0.25,2025-01-04
2836,944,Practical,68.64,0.25,2024-12-24
2837,945,Drill,72.54,0.25,2025-07-04
2838,945,Midterm,61.83,0.25,2025-07-02
2839,945,Practical,69.78,0.25,2025-06-30
2840,945,Drill,87.68,0.25,2025-07-11
2841,946,Practical,87.11,0.25,2025-07-10
2842,946,Drill,82.2,0.25,2025-06-27
2843,946,Midterm,83.9,0.25,2025-06-10
2844,946,Final,61.16,0.25,2025-06-01
2845,947,Final,76.89,0.25,2025-06-18
2846,947,Final,75.09,0.25,2025-06-26
2847,947,Practical,92.75,0.25,2025-05-13
2848,948,Final,92.68,0.25,2025-05-23
2849,948,Final,99.01,0.25,2025-06-25
2850,948,Final,87.51,0.25,2025-05-23
2851,948,Midterm,94.42,0.25,2025-06-20
2852,949,Drill,60.35,0.25,2025-06-19
2853,949,Practical,70.34,0.25,2025-06-02
2854,949,Final,92.01,0.25,2025-07-01
2855,950,Drill,61.76,0.25,2025-09-20
2856,950,Midterm,67.77,0.25,2025-08-21
2857,950,Practical,96.48,0.25,2025-08-28
2858,950,Midterm,63.51,0.25,2025-09-17
2859,951,Drill,92.95,0.25,2025-09-14
2860,951,Practical,60.37,0.25,2025-09-24
2861,952,Final,89.64,0.25,2025-09-15
2862,952,Final,95.48,0.25,2025-09-04
2863,953,Practical,79.79,0.25,2025-09-01
2864,953,Practical,68.01,0.25,2025-08-25
2865,953,Final,80.49,0.25,2025-09-09
2866,954,Drill,95.57,0.25,2025-07-28
2867,954,Practical,73.76,0.25,2025-07-30
2868,954,Final,66.26,0.25,2025-08-01
2869,954,Midterm,85.84,0.25,2025-09-01
2870,955,Midterm,92.24,0.25,2025-09-24
2871,955,Drill,79.58,0.25,2025-08-17
2872,955,Final,72.54,0.25,2025-09-21
2873,956,Final,75.31,0.25,2024-02-17
2874,956,Practical,68.82,0.25,2024-02-01
2875,956,Midterm,94.84,0.25,2024-03-09
2876,957,Final,95.38,0.25,2024-02-21
2877,957,Practical,75.51,0.25,2024-01-19
2878,957,Drill,92.28,0.25,2024-01-21
2879,957,Final,83.34,0.25,2024-02-03
2880,958,Drill,85.28,0.25,2024-03-17
2881,958,Midterm,85.34,0.25,2024-03-13
2882,958,Drill,93.97,0.25,2024-02-04
2883,958,Midterm,60.6,0.25,2024-02-25
2884,959,Practical,68.4,0.25,2024-01-25
2885,959,Midterm,75.78,0.25,2024-03-03
2886,959,Drill,83.19,0.25,2024-01-24
2887,959,Drill,72.96,0.25,2024-01-26
2888,960,Drill,96.24,0.25,2024-02-12
2889,960,Final,75.78,0.25,2024-03-05
2890,960,Midterm,99.74,0.25,2024-03-15
2891,961,Final,93.09,0.25,2026-01-02
2892,961,Drill,67.26,0.25,2025-12-30
2893,961,Midterm,96.31,0.25,2025-12-30
2894,961,Practical,92.4,0.25,2026-01-07
2895,962,Midterm,78.13,0.25,2025-12-15
2896,962,Drill,84.21,0.25,2025-12-22
2897,962,Drill,82.54,0.25,2025-12-18
2898,962,Practical,72.0,0.25,2026-01-08
2899,963,Midterm,65.67,0.25,2026-01-19
2900,963,Practical,66.73,0.25,2026-02-02
2901,963,Midterm,64.77,0.25,2026-01-19
2902,964,Drill,94.8,0.25,2025-12-05
2903,964,Drill,99.85,0.25,2025-11-29
2904,965,Drill,60.57,0.25,2024-03-11
2905,965,Midterm,82.12,0.25,2024-02-18
2906,965,Drill,97.98,0.25,2024-03-15
2907,966,Practical,71.17,0.25,2024-03-05
2908,966,Drill,76.26,0.25,2024-03-17
2909,966,Practical,85.84,0.25,2024-03-04
2910,966,Final,79.17,0.25,2024-03-14
2911,967,Drill,80.54,0.25,2024-03-08
2912,967,Practical,73.45,0.25,2024-03-05
2913,967,Practical,86.86,0.25,2024-03-11
2914,968,Drill,89.62,0.25,2024-02-07
2915,968,Drill,75.61,0.25,2024-02-07
2916,968,Practical,67.64,0.25,2024-03-08
2917,968,Drill,71.47,0.25,2024-02-06
2918,969,Practical,77.56,0.25,2024-02-16
2919,969,Drill,98.3,0.25,2024-02-18
2920,970,Practical,85.05,0.25,2025-08-11
2921,970,Drill,80.53,0.25,2025-07-28
2922,970,Drill,90.14,0.25,2025-08-28
2923,970,Midterm,61.98,0.25,2025-08-16
2924,971,Final,66.78,0.25,2025-08-22
2925,971,Final,84.26,0.25,2025-07-18
2926,971,Midterm,69.18,0.25,2025-08-11
2927,971,Midterm,62.78,0.25,2025-07-25
2928,972,Drill,99.47,0.25,2025-08-13
2929,972,Drill,64.4,0.25,2025-07-23
2930,972,Final,78.93,0.25,2025-07-19
2931,973,Midterm,76.79,0.25,2025-08-21
2932,973,Practical,69.24,0.25,2025-08-24
2933,973,Practical,69.49,0.25,2025-08-20
2934,974,Midterm,94.7,0.25,2025-09-24
2935,974,Midterm,75.47,0.25,2025-09-19
2936,975,Drill,92.36,0.25,2024-10-04
2937,975,Drill,91.29,0.25,2024-09-23
2938,975,Drill,96.88,0.25,2024-09-01
2939,975,Final,99.88,0.25,2024-09-19
2940,976,Midterm,78.44,0.25,2024-09-27
2941,976,Practical,69.61,0.25,2024-08-31
2942,977,Drill,88.18,0.25,2024-08-27
2943,977,Midterm,91.12,0.25,2024-08-26
2944,977,Midterm,61.15,0.25,2024-08-13
2945,977,Midterm,98.61,0.25,2024-07-24
2946,978,Practical,92.9,0.25,2024-10-06
2947,978,Final,61.78,0.25,2024-09-18
2948,978,Midterm,92.25,0.25,2024-10-11
